0.1	1.98811e-05	0.448017	4.72936e-05
0.1	3.97622e-05	0.44802	9.45872e-05
0.1	5.96432e-05	0.448024	0.000141881
0.1	7.95243e-05	0.448031	0.000189174
0.1	9.94054e-05	0.448039	0.000236468
0.1	0.000119287	0.448049	0.000283761
0.1	0.000139168	0.448061	0.000331054
0.1	0.000159049	0.448075	0.000378347
0.1	0.00017893	0.448091	0.000425639
0.1	0.000198811	0.448109	0.000472932
0.1	0.000218692	0.448128	0.000520224
0.1	0.000238573	0.44815	0.000567516
0.1	0.000258455	0.448173	0.000614808
0.1	0.000278336	0.448198	0.000662099
0.1	0.000298217	0.448225	0.00070939
0.1	0.000318099	0.448254	0.00075668
0.1	0.00033798	0.448285	0.000803971
0.1	0.000357861	0.448317	0.00085126
0.1	0.000377743	0.448351	0.00089855
0.1	0.000397624	0.448388	0.000945838
0.1	0.000417505	0.448426	0.000993127
0.1	0.000437387	0.448466	0.00104041
0.1	0.000457268	0.448508	0.0010877
0.1	0.00047715	0.448551	0.00113499
0.1	0.000497032	0.448597	0.00118227
0.1	0.000516913	0.448644	0.00122956
0.1	0.000536795	0.448693	0.00127684
0.1	0.000556677	0.448744	0.00132413
0.1	0.000576559	0.448797	0.00137141
0.1	0.000596441	0.448852	0.00141869
0.1	0.000616322	0.448908	0.00146598
0.1	0.000636204	0.448967	0.00151326
0.1	0.000656086	0.449027	0.00156054
0.1	0.000675969	0.449089	0.00160782
0.1	0.000695851	0.449153	0.00165509
0.1	0.000715733	0.449219	0.00170237
0.1	0.000735615	0.449287	0.00174965
0.1	0.000755498	0.449356	0.00179692
0.1	0.00077538	0.449428	0.0018442
0.1	0.000795262	0.449501	0.00189147
0.1	0.000815145	0.449576	0.00193875
0.1	0.000835028	0.449653	0.00198602
0.1	0.00085491	0.449731	0.00203329
0.1	0.000874793	0.449812	0.00208056
0.1	0.000894676	0.449894	0.00212783
0.1	0.000914559	0.449978	0.00217509
0.1	0.000934442	0.450064	0.00222236
0.1	0.000954325	0.450152	0.00226962
0.1	0.000974208	0.450242	0.00231689
0.1	0.000994092	0.450333	0.00236415
0.1	0.00101398	0.450427	0.00241141
0.1	0.00103386	0.450522	0.00245867
0.1	0.00105374	0.450619	0.00250593
0.1	0.00107363	0.450717	0.00255319
0.1	0.00109351	0.450818	0.00260044
0.1	0.00111339	0.45092	0.00264769
0.1	0.00113328	0.451025	0.00269495
0.1	0.00115316	0.451131	0.0027422
0.1	0.00117305	0.451238	0.00278945
0.1	0.00119293	0.451348	0.0028367
0.1	0.00121281	0.45146	0.00288394
0.1	0.0012327	0.451573	0.00293119
0.1	0.00125258	0.451688	0.00297843
0.1	0.00127247	0.451805	0.00302567
0.1	0.00129235	0.451923	0.00307291
0.1	0.00131224	0.452044	0.00312015
0.1	0.00133212	0.452166	0.00316739
0.1	0.00135201	0.45229	0.00321462
0.1	0.00137189	0.452416	0.00326186
0.1	0.00139178	0.452544	0.00330909
0.1	0.00141167	0.452673	0.00335632
0.1	0.00143155	0.452804	0.00340355
0.1	0.00145144	0.452937	0.00345077
0.1	0.00147132	0.453072	0.003498
0.1	0.00149121	0.453209	0.00354522
0.1	0.0015111	0.453347	0.00359244
0.1	0.00153098	0.453487	0.00363966
0.1	0.00155087	0.453629	0.00368687
0.1	0.00157076	0.453773	0.00373409
0.1	0.00159064	0.453918	0.0037813
0.1	0.00161053	0.454066	0.00382851
0.1	0.00163042	0.454215	0.00387572
0.1	0.00165031	0.454365	0.00392292
0.1	0.00167019	0.454518	0.00397012
0.1	0.00169008	0.454672	0.00401733
0.1	0.00170997	0.454828	0.00406452
0.1	0.00172986	0.454986	0.00411172
0.1	0.00174975	0.455146	0.00415892
0.1	0.00176963	0.455307	0.00420611
0.1	0.00178952	0.45547	0.0042533
0.1	0.00180941	0.455635	0.00430048
0.1	0.0018293	0.455801	0.00434767
0.1	0.00184919	0.45597	0.00439485
0.1	0.00186908	0.45614	0.00444203
0.1	0.00188897	0.456311	0.00448921
0.1	0.00190886	0.456485	0.00453638
0.1	0.00192875	0.45666	0.00458356
0.1	0.00194864	0.456837	0.00463073
0.1	0.00196853	0.457016	0.00467789
0.1	0.00198842	0.457196	0.00472506
0.1	0.00200831	0.457378	0.00477222
0.1	0.0020282	0.457562	0.00481938
0.1	0.00204809	0.457748	0.00486654
0.1	0.00206798	0.457935	0.00491369
0.1	0.00208788	0.458124	0.00496084
0.1	0.00210777	0.458315	0.00500799
0.1	0.00212766	0.458507	0.00505513
0.1	0.00214755	0.458701	0.00510228
0.1	0.00216744	0.458897	0.00514941
0.1	0.00218734	0.459095	0.00519655
0.1	0.00220723	0.459294	0.00524368
0.1	0.00222712	0.459495	0.00529082
0.1	0.00224702	0.459697	0.00533794
0.1	0.00226691	0.459902	0.00538507
0.1	0.0022868	0.460108	0.00543219
0.1	0.0023067	0.460315	0.00547931
0.1	0.00232659	0.460524	0.00552642
0.1	0.00234649	0.460735	0.00557353
0.1	0.00236638	0.460948	0.00562064
0.1	0.00238628	0.461162	0.00566775
0.1	0.00240617	0.461378	0.00571485
0.1	0.00242607	0.461596	0.00576195
0.1	0.00244596	0.461815	0.00580904
0.1	0.00246586	0.462036	0.00585614
0.1	0.00248576	0.462259	0.00590322
0.1	0.00250565	0.462483	0.00595031
0.1	0.00252555	0.462709	0.00599739
0.1	0.00254545	0.462937	0.00604447
0.1	0.00256535	0.463166	0.00609155
0.1	0.00258524	0.463397	0.00613862
0.1	0.00260514	0.463629	0.00618568
0.1	0.00262504	0.463863	0.00623275
0.1	0.00264494	0.464099	0.00627981
0.1	0.00266484	0.464336	0.00632687
0.1	0.00268474	0.464575	0.00637392
0.1	0.00270464	0.464816	0.00642097
0.1	0.00272454	0.465058	0.00646801
0.1	0.00274444	0.465302	0.00651506
0.1	0.00276434	0.465547	0.00656209
0.1	0.00278424	0.465794	0.00660913
0.1	0.00280414	0.466043	0.00665616
0.1	0.00282404	0.466293	0.00670318
0.1	0.00284394	0.466545	0.00675021
0.1	0.00286384	0.466798	0.00679722
0.1	0.00288375	0.467053	0.00684424
0.1	0.00290365	0.46731	0.00689125
0.1	0.00292355	0.467568	0.00693825
0.1	0.00294345	0.467828	0.00698526
0.1	0.00296336	0.468089	0.00703225
0.1	0.00298326	0.468352	0.00707925
0.1	0.00300317	0.468616	0.00712624
0.1	0.00302307	0.468882	0.00717322
0.1	0.00304298	0.46915	0.0072202
0.1	0.00306288	0.469419	0.00726718
0.1	0.00308279	0.46969	0.00731415
0.1	0.00310269	0.469962	0.00736112
0.1	0.0031226	0.470236	0.00740808
0.1	0.00314251	0.470511	0.00745504
0.1	0.00316241	0.470788	0.007502
0.1	0.00318232	0.471066	0.00754895
0.1	0.00320223	0.471346	0.00759589
0.1	0.00322214	0.471627	0.00764283
0.1	0.00324205	0.47191	0.00768977
0.1	0.00326196	0.472195	0.0077367
0.1	0.00328187	0.472481	0.00778362
0.1	0.00330178	0.472768	0.00783055
0.1	0.00332169	0.473057	0.00787746
0.1	0.0033416	0.473348	0.00792438
0.1	0.00336151	0.47364	0.00797128
0.1	0.00338142	0.473934	0.00801819
0.1	0.00340133	0.474229	0.00806508
0.1	0.00342124	0.474525	0.00811198
0.1	0.00344116	0.474823	0.00815887
0.1	0.00346107	0.475123	0.00820575
0.1	0.00348098	0.475424	0.00825263
0.1	0.0035009	0.475726	0.0082995
0.1	0.00352081	0.47603	0.00834637
0.1	0.00354072	0.476335	0.00839323
0.1	0.00356064	0.476642	0.00844009
0.1	0.00358056	0.47695	0.00848694
0.1	0.00360047	0.47726	0.00853379
0.1	0.00362039	0.477571	0.00858063
0.1	0.0036403	0.477884	0.00862746
0.1	0.00366022	0.478198	0.00867429
0.1	0.00368014	0.478514	0.00872112
0.1	0.00370006	0.478831	0.00876794
0.1	0.00371998	0.479149	0.00881475
0.1	0.0037399	0.479469	0.00886156
0.1	0.00375982	0.47979	0.00890837
0.1	0.00377974	0.480113	0.00895516
0.1	0.00379966	0.480437	0.00900196
0.1	0.00381958	0.480763	0.00904874
0.1	0.0038395	0.48109	0.00909553
0.1	0.00385942	0.481418	0.0091423
0.1	0.00387934	0.481748	0.00918907
0.1	0.00389927	0.482079	0.00923583
0.1	0.00391919	0.482412	0.00928259
0.1	0.00393911	0.482746	0.00932934
0.1	0.00395904	0.483081	0.00937609
0.1	0.00397896	0.483418	0.00942283
0.1	0.00399889	0.483756	0.00946957
0.1	0.00401881	0.484095	0.00951629
0.1	0.00403874	0.484436	0.00956302
0.1	0.00405867	0.484778	0.00960973
0.1	0.0040786	0.485122	0.00965644
0.1	0.00409852	0.485467	0.00970315
0.1	0.00411845	0.485813	0.00974984
0.1	0.00413838	0.486161	0.00979654
0.1	0.00415831	0.48651	0.00984322
0.1	0.00417824	0.48686	0.0098899
0.1	0.00419817	0.487212	0.00993657
0.1	0.0042181	0.487565	0.00998324
0.1	0.00423803	0.487919	0.0100299
0.1	0.00425797	0.488275	0.0100766
0.1	0.0042779	0.488632	0.0101232
0.1	0.00429783	0.48899	0.0101698
0.1	0.00431777	0.48935	0.0102165
0.1	0.0043377	0.489711	0.0102631
0.1	0.00435764	0.490073	0.0103097
0.1	0.00437757	0.490437	0.0103563
0.1	0.00439751	0.490802	0.0104029
0.1	0.00441744	0.491168	0.0104495
0.1	0.00443738	0.491536	0.0104961
0.1	0.00445732	0.491904	0.0105427
0.1	0.00447726	0.492274	0.0105893
0.1	0.0044972	0.492646	0.0106359
0.1	0.00451714	0.493018	0.0106824
0.1	0.00453708	0.493392	0.010729
0.1	0.00455702	0.493767	0.0107756
0.1	0.00457696	0.494144	0.0108221
0.1	0.0045969	0.494521	0.0108686
0.1	0.00461684	0.4949	0.0109152
0.1	0.00463679	0.49528	0.0109617
0.1	0.00465673	0.495662	0.0110082
0.1	0.00467667	0.496045	0.0110547
0.1	0.00469662	0.496428	0.0111012
0.1	0.00471657	0.496814	0.0111477
